tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-06-11,NVTK,Новатэк ао,1339920,400.7,,
2014-06-16,NVTK,Новатэк ао,6064950,407.99,,
2014-06-17,NVTK,Новатэк ао,1921970,408.34,,
2014-06-18,NVTK,Новатэк ао,3510360,414.5,,
2014-06-19,NVTK,Новатэк ао,1543040,416.95,,
2014-06-20,NVTK,Новатэк ао,13203710,419.63,,
2014-06-23,NVTK,Новатэк ао,1594660,421.43,,
2014-06-24,NVTK,Новатэк ао,2452870,427.45,,
2014-06-25,NVTK,Новатэк ао,3508540,417.5,,
2014-06-26,NVTK,Новатэк ао,1114340,415.28,,
2014-06-27,NVTK,Новатэк ао,941860,418.0,,
2014-06-30,NVTK,Новатэк ао,2027880,420.0,,
2014-07-01,NVTK,Новатэк ао,1619490,413.4,,
2014-07-02,NVTK,Новатэк ао,1848280,417.11,,
2014-07-03,NVTK,Новатэк ао,1193700,413.14,,
2014-07-04,NVTK,Новатэк ао,1249960,408.9,,
2014-07-07,NVTK,Новатэк ао,834890,413.0,,
2014-07-08,NVTK,Новатэк ао,1255020,412.0,,
2014-07-09,NVTK,Новатэк ао,1090170,410.3,,
2014-07-10,NVTK,Новатэк ао,1977080,400.23,,
2014-07-11,NVTK,Новатэк ао,1010240,400.0,,
2014-07-14,NVTK,Новатэк ао,1198370,393.0,,
2014-07-15,NVTK,Новатэк ао,1778570,401.0,,
2014-07-16,NVTK,Новатэк ао,1430190,400.1,,
2014-07-17,NVTK,Новатэк ао,9302180,378.0,,
2014-07-18,NVTK,Новатэк ао,2743080,374.1,,
2014-07-21,NVTK,Новатэк ао,1381000,364.87,,
2014-07-22,NVTK,Новатэк ао,2340090,368.0,,
2014-07-23,NVTK,Новатэк ао,1732600,365.57,,
2014-07-24,NVTK,Новатэк ао,1997560,358.0,,
2014-07-25,NVTK,Новатэк ао,1395740,354.15,,
2014-07-28,NVTK,Новатэк ао,1213210,350.0,,
2014-07-29,NVTK,Новатэк ао,1627240,355.74,,
2014-07-30,NVTK,Новатэк ао,2400440,365.03,,
2014-07-31,NVTK,Новатэк ао,1809470,365.5,,
2014-08-01,NVTK,Новатэк ао,1163460,363.5,,
2014-08-04,NVTK,Новатэк ао,859880,366.6,,
2014-08-05,NVTK,Новатэк ао,1905390,355.35,,
2014-08-06,NVTK,Новатэк ао,1498050,351.15,,
2014-08-07,NVTK,Новатэк ао,1750810,357.2,,
2014-08-08,NVTK,Новатэк ао,1472950,363.2,,
2014-08-11,NVTK,Новатэк ао,1210220,370.54,,
2014-08-12,NVTK,Новатэк ао,1139110,373.45,,
2014-08-13,NVTK,Новатэк ао,1224340,375.4,,
2014-08-14,NVTK,Новатэк ао,1319970,384.56,,
2014-08-15,NVTK,Новатэк ао,1354670,391.0,,
2014-08-18,NVTK,Новатэк ао,627340,392.0,,
2014-08-19,NVTK,Новатэк ао,971640,391.0,,
2014-08-20,NVTK,Новатэк ао,806160,391.99,,
2014-08-21,NVTK,Новатэк ао,1049510,398.21,,
2014-08-22,NVTK,Новатэк ао,1399440,389.51,,
2014-08-25,NVTK,Новатэк ао,385150,391.62,,
2014-08-26,NVTK,Новатэк ао,926170,384.5,,
2014-08-27,NVTK,Новатэк ао,747530,383.0,,
2014-08-28,NVTK,Новатэк ао,2048220,375.05,,
2014-08-29,NVTK,Новатэк ао,1254210,368.0,,
2014-09-01,NVTK,Новатэк ао,2605960,367.38,,
2014-09-02,NVTK,Новатэк ао,900100,373.8,,
2014-09-03,NVTK,Новатэк ао,3469670,398.0,,
2014-09-04,NVTK,Новатэк ао,1121070,396.51,,
2014-09-05,NVTK,Новатэк ао,1411530,405.17,,
2014-09-08,NVTK,Новатэк ао,990140,402.1,,
2014-09-09,NVTK,Новатэк ао,1058720,400.25,,
2014-09-10,NVTK,Новатэк ао,819310,403.5,,
2014-09-11,NVTK,Новатэк ао,1364940,392.5,,
2014-09-12,NVTK,Новатэк ао,1589540,400.55,,
2014-09-15,NVTK,Новатэк ао,2320350,401.5,,
2014-09-16,NVTK,Новатэк ао,1879510,413.0,,
2014-09-17,NVTK,Новатэк ао,1507860,401.69,,
2014-09-18,NVTK,Новатэк ао,1192820,396.8,,
2014-09-19,NVTK,Новатэк ао,2239490,395.0,,
2014-09-22,NVTK,Новатэк ао,817800,393.59,,
2014-09-23,NVTK,Новатэк ао,1714170,403.01,,
2014-09-24,NVTK,Новатэк ао,1040490,404.48,,
2014-09-25,NVTK,Новатэк ао,1766070,408.0,,
2014-09-26,NVTK,Новатэк ао,1369720,409.0,,
2014-09-29,NVTK,Новатэк ао,1702270,403.42,,
