tradedate,secid,shortname,volume,close,dividends_value,currencyid
2015-05-06,MTSS,МТС-ао,1902270,262.55,,
2015-05-07,MTSS,МТС-ао,1509360,260.0,,
2015-05-08,MTSS,МТС-ао,1726930,264.85,,
2015-05-12,MTSS,МТС-ао,1656830,266.3,,
2015-05-13,MTSS,МТС-ао,2889860,271.0,,
2015-05-14,MTSS,МТС-ао,2216460,268.7,,
2015-05-15,MTSS,МТС-ао,1586600,269.05,,
2015-05-18,MTSS,МТС-ао,1149030,267.65,,
2015-05-19,MTSS,МТС-ао,1844890,260.0,,
2015-05-20,MTSS,МТС-ао,2614430,252.65,,
2015-05-21,MTSS,МТС-ао,2421240,251.0,,
2015-05-22,MTSS,МТС-ао,1454160,252.5,,
2015-05-25,MTSS,МТС-ао,1167200,254.0,,
2015-05-26,MTSS,МТС-ао,2793980,249.4,,
2015-05-27,MTSS,МТС-ао,2872020,244.5,,
2015-05-28,MTSS,МТС-ао,1748540,246.85,,
2015-05-29,MTSS,МТС-ао,2547200,243.0,,
2015-06-01,MTSS,МТС-ао,1897270,241.4,,
2015-06-02,MTSS,МТС-ао,2123040,245.3,,
2015-06-03,MTSS,МТС-ао,3485200,241.05,,
2015-06-04,MTSS,МТС-ао,2236540,239.5,,
2015-06-05,MTSS,МТС-ао,1468870,239.3,,
2015-06-08,MTSS,МТС-ао,2214870,241.5,,
2015-06-09,MTSS,МТС-ао,1714040,241.5,,
2015-06-10,MTSS,МТС-ао,2011890,239.0,,
2015-06-11,MTSS,МТС-ао,1201160,238.25,,
